      T         p     Ionization  brems     pair     photonuc  Radloss    dE/dx   CSDA Range dltterm dE/dx|_R
    [MeV]    [MeV/c]  -----------------------[MeV cm^2/g]------------------------  [g/cm^2]  --[MeV cm^2/g]--
  1.200E+05 1.201E+05 2.802E+00 9.681E-02 1.337E-01 5.071E-02 2.813E-01 3.084E+00 4.299E+04 -0.9009 1.568E+00
  1.400E+05 1.401E+05 2.820E+00 1.156E-01 1.610E-01 5.897E-02 3.356E-01 3.156E+00 4.940E+04 -0.9271 1.568E+00
  1.700E+05 1.701E+05 2.842E+00 1.446E-01 2.031E-01 7.130E-02 4.189E-01 3.261E+00 5.875E+04 -0.9602 1.568E+00
  2.000E+05 2.001E+05 2.861E+00 1.741E-01 2.464E-01 8.359E-02 5.041E-01 3.365E+00 6.780E+04 -0.9879 1.568E+00
  2.500E+05 2.501E+05 2.886E+00 2.239E-01 3.179E-01 1.044E-01 6.462E-01 3.533E+00 8.230E+04 -1.0259 1.568E+00
  3.000E+05 3.001E+05 2.907E+00 2.748E-01 3.913E-01 1.252E-01 7.913E-01 3.698E+00 9.614E+04 -1.0570 1.568E+00
  3.500E+05 3.501E+05 2.925E+00 3.266E-01 4.661E-01 1.461E-01 9.388E-01 3.863E+00 1.094E+05 -1.0832 1.568E+00
  4.000E+05 4.001E+05 2.940E+00 3.792E-01 5.423E-01 1.669E-01 1.088E+00 4.028E+00 1.220E+05 -1.1060 1.568E+00
  4.500E+05 4.501E+05 2.953E+00 4.325E-01 6.195E-01 1.877E-01 1.240E+00 4.193E+00 1.342E+05 -1.1261 1.568E+00
  5.000E+05 5.001E+05 2.965E+00 4.865E-01 6.978E-01 2.085E-01 1.393E+00 4.358E+00 1.459E+05 -1.1440 1.568E+00
  5.500E+05 5.501E+05 2.976E+00 5.401E-01 7.751E-01 2.298E-01 1.545E+00 4.521E+00 1.572E+05 -1.1602 1.568E+00
  6.000E+05 6.001E+05 2.986E+00 5.941E-01 8.531E-01 2.512E-01 1.698E+00 4.684E+00 1.680E+05 -1.1751 1.568E+00
  7.000E+05 7.001E+05 3.004E+00 7.033E-01 1.011E+00 2.941E-01 2.008E+00 5.012E+00 1.887E+05 -1.2013 1.568E+00
  8.000E+05 8.001E+05 3.019E+00 8.139E-01 1.171E+00 3.371E-01 2.322E+00 5.341E+00 2.080E+05 -1.2241 1.568E+00
  9.000E+05 9.001E+05 3.033E+00 9.257E-01 1.332E+00 3.803E-01 2.638E+00 5.671E+00 2.262E+05 -1.2442 1.568E+00
  1.000E+06 1.000E+06 3.045E+00 1.039E+00 1.496E+00 4.235E-01 2.958E+00 6.003E+00 2.433E+05 -1.2621 1.568E+00
  1.029E+06 1.029E+06 3.048E+00 1.071E+00 1.542E+00 4.362E-01 3.049E+00 6.097E+00  Muon critical energy       
  1.200E+06 1.200E+06 3.066E+00 1.263E+00 1.817E+00 5.118E-01 3.592E+00 6.659E+00 2.749E+05 -1.2932 1.568E+00
  1.400E+06 1.400E+06 3.084E+00 1.491E+00 2.142E+00 6.006E-01 4.233E+00 7.318E+00 3.036E+05 -1.3195 1.568E+00
  1.700E+06 1.700E+06 3.107E+00 1.836E+00 2.634E+00 7.346E-01 5.206E+00 8.313E+00 3.420E+05 -1.3526 1.568E+00
  2.000E+06 2.000E+06 3.127E+00 2.186E+00 3.132E+00 8.696E-01 6.188E+00 9.315E+00 3.761E+05 -1.3803 1.568E+00
  2.500E+06 2.500E+06 3.153E+00 2.766E+00 3.953E+00 1.100E+00 7.819E+00 1.097E+01 4.255E+05 -1.4183 1.568E+00
  3.000E+06 3.000E+06 3.175E+00 3.352E+00 4.781E+00 1.332E+00 9.465E+00 1.264E+01 4.679E+05 -1.4494 1.568E+00
  3.500E+06 3.500E+06 3.194E+00 3.942E+00 5.614E+00 1.567E+00 1.112E+01 1.432E+01 5.051E+05 -1.4757 1.568E+00
  4.000E+06 4.000E+06 3.210E+00 4.537E+00 6.452E+00 1.803E+00 1.279E+01 1.600E+01 5.381E+05 -1.4984 1.568E+00
  4.500E+06 4.500E+06 3.225E+00 5.136E+00 7.295E+00 2.041E+00 1.447E+01 1.770E+01 5.678E+05 -1.5185 1.568E+00
  5.000E+06 5.000E+06 3.238E+00 5.738E+00 8.141E+00 2.280E+00 1.616E+01 1.940E+01 5.947E+05 -1.5365 1.568E+00
  5.500E+06 5.500E+06 3.249E+00 6.334E+00 8.977E+00 2.524E+00 1.783E+01 2.108E+01 6.195E+05 -1.5527 1.568E+00
  6.000E+06 6.000E+06 3.260E+00 6.932E+00 9.816E+00 2.769E+00 1.952E+01 2.278E+01 6.423E+05 -1.5675 1.568E+00
  7.000E+06 7.000E+06 3.280E+00 8.132E+00 1.150E+01 3.264E+00 2.289E+01 2.617E+01 6.832E+05 -1.5938 1.568E+00
  8.000E+06 8.000E+06 3.296E+00 9.338E+00 1.318E+01 3.764E+00 2.629E+01 2.958E+01 7.191E+05 -1.6166 1.568E+00
  9.000E+06 9.000E+06 3.311E+00 1.055E+01 1.488E+01 4.267E+00 2.969E+01 3.301E+01 7.511E+05 -1.6366 1.568E+00
  1.000E+07 1.000E+07 3.325E+00 1.177E+01 1.658E+01 4.773E+00 3.312E+01 3.644E+01 7.799E+05 -1.6546 1.568E+00
  1.200E+07 1.200E+07 3.348E+00 1.418E+01 1.995E+01 5.808E+00 3.994E+01 4.329E+01 8.302E+05 -1.6857 1.568E+00
  1.400E+07 1.400E+07 3.368E+00 1.661E+01 2.333E+01 6.854E+00 4.680E+01 5.017E+01 8.731E+05 -1.7120 1.568E+00
